catalog,schema,table,full_table_name,table_type,data_source_format,catalog_normalized,schema_normalized,table_normalized,full_table_name_normalized
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_cuarentena_ent_isr_ret_suel_sal_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_cuarentena_ent_isr_ret_suel_sal_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_cuarentena_ent_isr_ret_suel_sal_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_cuarentena_ent_isr_ret_suel_sal_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_cuarentena_esquemas_reportables_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_cuarentena_esquemas_reportables_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_cuarentena_esquemas_reportables_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_cuarentena_esquemas_reportables_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_cuarentena_ing_cobrados_devol_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_cuarentena_ing_cobrados_devol_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_cuarentena_ing_cobrados_devol_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_cuarentena_ing_cobrados_devol_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_cuarentena_ing_dismin_adic_act_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_cuarentena_ing_dismin_adic_act_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_cuarentena_ing_dismin_adic_act_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_cuarentena_ing_dismin_adic_act_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_cuarentena_ing_prec_prov_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_cuarentena_ing_prec_prov_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_cuarentena_ing_prec_prov_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_cuarentena_ing_prec_prov_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_cuarentena_ing_precarga_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_cuarentena_ing_precarga_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_cuarentena_ing_precarga_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_cuarentena_ing_precarga_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_cuarentena_ing_sect_primario_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_cuarentena_ing_sect_primario_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_cuarentena_ing_sect_primario_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_cuarentena_ing_sect_primario_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_cuarentena_isr_prec_anual_pm_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_cuarentena_isr_prec_anual_pm_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_cuarentena_isr_prec_anual_pm_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_cuarentena_isr_prec_anual_pm_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_cuarentena_isr_prec_cfdi_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_cuarentena_isr_prec_cfdi_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_cuarentena_isr_prec_cfdi_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_cuarentena_isr_prec_cfdi_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_cuarentena_precarga_inf_nom_sueld_sal_asim_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_cuarentena_precarga_inf_nom_sueld_sal_asim_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_cuarentena_precarga_inf_nom_sueld_sal_asim_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_cuarentena_precarga_inf_nom_sueld_sal_asim_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_cuarentena_sat_decla_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_cuarentena_sat_decla_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_cuarentena_sat_decla_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_cuarentena_sat_decla_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_cuarentena_sat_declaracion_contribuyente_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_cuarentena_sat_declaracion_contribuyente_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_cuarentena_sat_declaracion_contribuyente_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_cuarentena_sat_declaracion_contribuyente_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_cuarentena_subsidio_aplica_retenciones_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_cuarentena_subsidio_aplica_retenciones_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_cuarentena_subsidio_aplica_retenciones_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_cuarentena_subsidio_aplica_retenciones_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_cuarentena_subsidio_empleo_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_cuarentena_subsidio_empleo_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_cuarentena_subsidio_empleo_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_cuarentena_subsidio_empleo_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_datos_copropiedad_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_datos_copropiedad_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_datos_copropiedad_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_datos_copropiedad_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_datos_integrante_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_datos_integrante_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_datos_integrante_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_datos_integrante_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_dd_dec_didcemi3_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_dd_dec_didcemi3_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_dd_dec_didcemi3_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_dd_dec_didcemi3_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_dd_dec_dpiaeee1_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_dd_dec_dpiaeee1_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_dd_dec_dpiaeee1_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_dd_dec_dpiaeee1_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_dd_dec_idpdnee1_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_dd_dec_idpdnee1_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_dd_dec_idpdnee1_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_dd_dec_idpdnee1_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_deducciones_aplicar_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_deducciones_aplicar_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_deducciones_aplicar_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_deducciones_aplicar_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_ent_isr_ret_suel_asim_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_ent_isr_ret_suel_asim_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_ent_isr_ret_suel_asim_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_ent_isr_ret_suel_asim_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_ent_isr_ret_suel_sal_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_ent_isr_ret_suel_sal_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_ent_isr_ret_suel_sal_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_ent_isr_ret_suel_sal_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_esquemas_reportables_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_esquemas_reportables_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_esquemas_reportables_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_esquemas_reportables_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_ing_cobrados_devol_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_ing_cobrados_devol_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_ing_cobrados_devol_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_ing_cobrados_devol_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_ing_dismin_adic_act_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_ing_dismin_adic_act_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_ing_dismin_adic_act_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_ing_dismin_adic_act_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_ing_prec_prov_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_ing_prec_prov_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_ing_prec_prov_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_ing_prec_prov_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_ing_precarga_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_ing_precarga_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_ing_precarga_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_ing_precarga_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_ing_sect_primario_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_ing_sect_primario_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_ing_sect_primario_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_ing_sect_primario_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_isr_prec_anual_pm_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_isr_prec_anual_pm_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_isr_prec_anual_pm_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_isr_prec_anual_pm_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_isr_prec_cfdi_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_isr_prec_cfdi_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_isr_prec_cfdi_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_isr_prec_cfdi_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_perdidas_fiscales_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_perdidas_fiscales_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_perdidas_fiscales_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_perdidas_fiscales_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_precarga_inf_nom_sueld_sal_asim_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_precarga_inf_nom_sueld_sal_asim_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_precarga_inf_nom_sueld_sal_asim_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_precarga_inf_nom_sueld_sal_asim_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_sat_decla_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_sat_decla_resico_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_sat_decla_resico_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_sat_decla_resico_1
__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_sat_declaracion_contribuyente_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_sat_declaracion_contribuyente_1,MANAGED,DELTA,__databricks_internal,__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab,__materialization_mat_sat_declaracion_contribuyente_1,__databricks_internal.__dlt_materialization_schema_112359da_2c0f_4943_8a06_6ef90eb2ecab.__materialization_mat_sat_declaracion_contribuyente_1
